id,fen,solution_ucis,category,sub_level,difficulty,title,theme,prompt,rating,rating_label,tags,explanation,active,source,lichess_id,nb_plays,popularity,opening_tags
lc_zKk05,rnbqkbnr/p1pp1p1p/p5p1/4p2Q/4P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,"{""h5e5"",""d8e7"",""e5h8""}",pawn,5,beginner,Pawn 5 · Fork,fork,White to move.,985,Novice,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,zKk05,4932,94,"{""Kings_Pawn_Game"",""Kings_Pawn_Game_Other_variations""}"
lc_MEpLW,8/2kr1pR1/8/3p3P/3NbPp1/r7/3R1K2/8 w - - 3 37,"{""d4b5"",""c7c6"",""b5a3""}",pawn,5,beginner,Pawn 5 · Fork,fork,White to move.,986,Novice,"{""crushing"",""endgame"",""fork"",""master"",""masterVsMaster"",""short"",""superGM""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,MEpLW,6958,97,{}
lc_saBcG,rn2kb1r/pp2pppp/2p5/3q4/8/1P3Q2/P1PP1PPP/R1B1K1NR b KQkq - 0 8,"{""d5e5"",""g1e2"",""e5a1""}",pawn,5,beginner,Pawn 5 · Fork,fork,Black to move.,986,Novice,"{""crushing"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,saBcG,5238,97,"{""Scandinavian_Defense"",""Scandinavian_Defense_Modern_Variation""}"
lc_Fd03N,r4rk1/p4ppp/1p1p1q2/2P1nb2/2P2B2/P3P3/1Q2BPPP/R2R2K1 b - - 0 17,"{""e5f3"",""e2f3"",""f6b2""}",pawn,5,beginner,Pawn 5 · Discovered Attack,discoveredAttack,Black to move.,986,Novice,"{""advantage"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,Fd03N,5000,96,"{""Indian_Defense"",""Indian_Defense_Budapest_Defense""}"
lc_bW54g,q3k2r/1bp2p1p/2n1pp2/1Nbp4/Q7/4PN2/3P1PPP/4KB1R w Kk - 1 15,"{""b5c7"",""e8e7"",""c7a8""}",pawn,5,beginner,Pawn 5 · Fork,fork,White to move.,987,Novice,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,bW54g,15679,98,"{""Polish_Opening"",""Polish_Opening_Symmetrical_Variation""}"
lc_7zPMP,8/8/2B1Kpk1/p4pp1/8/5P2/8/8 b - - 1 51,"{""g5g4"",""f3g4"",""f5g4""}",pawn,5,beginner,Pawn 5 · Bishop Endgame,bishopEndgame,Black to move.,987,Novice,"{""bishopEndgame"",""crushing"",""endgame"",""master"",""masterVsMaster"",""short""}",A bishop endgame — colour complexes and the wrong-bishop rule matter.,true,lichess,7zPMP,11002,99,{}
lc_wANFz,8/1pR2ppp/3p4/5Pk1/3B4/3q2Pb/PP2rQ1P/6K1 w - - 3 29,"{""f2f4"",""g5h5"",""f4h4""}",pawn,5,beginner,Pawn 5 · Mate In2,mateIn2,White to move.,987,Novice,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,wANFz,9088,96,{}
lc_iG8b3,r1b3k1/pp4pp/2pp4/3N4/3P4/3P4/PP4PP/5RK1 w - - 0 17,"{""d5e7"",""g8h8"",""f1f8""}",pawn,5,beginner,Pawn 5 · Mate In2,mateIn2,White to move.,987,Novice,"{""backRankMate"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,iG8b3,6296,98,"{""Center_Game"",""Center_Game_Other_variations""}"
lc_wONYe,1k1r4/4R1R1/p7/1p6/3p2B1/5b2/PPPK4/5r2 b - - 2 37,"{""f1d1""}",pawn,5,beginner,Pawn 5 · Mate In1,mateIn1,Black to move.,987,Novice,"{""endgame"",""mate"",""mateIn1"",""oneMove"",""operaMate""}",Checkmate in one — find the single move that ends the game immediately.,true,lichess,wONYe,5577,95,{}
lc_YasVn,5rk1/p4qp1/3Qp2p/8/N7/4P3/P5PP/2R3K1 b - - 0 25,"{""f7f2"",""g1h1"",""f2f1"",""c1f1"",""f8f1""}",pawn,5,beginner,Pawn 5 · Mate In3,mateIn3,Black to move.,987,Novice,"{""backRankMate"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,YasVn,5558,97,{}
lc_wSfwj,r1bqkbr1/pppp3p/2n2Q2/8/4P3/8/PPP1BPPP/RN2K2R w KQq - 3 10,"{""e2h5"",""g8g6"",""h5g6"",""h7g6"",""f6g6""}",pawn,5,beginner,Pawn 5 · Crushing,crushing,White to move.,987,Novice,"{""crushing"",""long"",""opening""}",Find the strongest continuation and seize the advantage.,true,lichess,wSfwj,4839,97,"{""Scotch_Game"",""Scotch_Game_Other_variations""}"
lc_5jQt1,r2q1rk1/pp1b1p1p/5p2/6P1/2n2P2/6QP/P4B2/4R1K1 w - - 0 25,"{""g5f6"",""d7g4"",""g3g4"",""g8h8"",""g4g7""}",pawn,5,beginner,Pawn 5 · Mate In3,mateIn3,White to move.,988,Novice,"{""discoveredAttack"",""discoveredCheck"",""long"",""mate"",""mateIn3"",""middlegame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,5jQt1,7632,97,{}
lc_2gKkO,r3r3/3b1pkp/3p2p1/p2qp3/3N4/2P4P/P2Q1PP1/2R1R1K1 w - - 0 23,"{""d4f5"",""d7f5"",""d2d5""}",pawn,6,beginner,Pawn 6 · Discovered Attack,discoveredAttack,White to move.,988,Novice,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,2gKkO,7570,95,{}
lc_3kOmu,r4rk1/7R/4p1p1/3p2N1/1p1P4/qPn5/P1Q2PP1/K6R b - - 2 26,"{""a3a2"",""c2a2"",""a8a2""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,Black to move.,988,Novice,"{""arabianMate"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,3kOmu,6747,96,{}
lc_qOX1v,8/1q4rk/4R1R1/4N1p1/5p2/3p3P/1P3PP1/6K1 w - - 3 40,"{""g6h6"",""h7g8"",""e6e8""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,White to move.,989,Novice,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,qOX1v,6448,97,{}
lc_N1Gw4,6r1/6pk/1Q6/2P1bPp1/3p4/KP1q4/P7/8 w - - 5 53,"{""b6g6"",""h7h8"",""g6h5""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,White to move.,989,Novice,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,N1Gw4,5432,97,{}
lc_dGzIP,r2q2k1/pp5p/6p1/2pnp1N1/4b1P1/1P1P4/P1P4P/5QK1 w - - 0 24,"{""f1f7"",""g8h8"",""f7h7""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,White to move.,989,Novice,"{""endgame"",""kingsideAttack"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,dGzIP,4863,98,{}
lc_HL32t,6k1/1p4bp/pq4p1/3nr2n/8/3Q1P2/PP1B2PP/R4R1K b - - 6 27,"{""h5g3"",""h2g3"",""e5h5""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,Black to move.,990,Novice,"{""clearance"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,HL32t,9413,97,{}
lc_7OJYj,6k1/1p4pp/3p4/1p2p1q1/2P1B3/3P2PP/5RK1/8 w - - 0 28,"{""e4d5"",""g8h8"",""f2f8""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,White to move.,990,Novice,"{""backRankMate"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,7OJYj,7887,95,{}
lc_VgBvU,7k/3pq2p/p3bp2/1p1n3P/6P1/5P2/PP5Q/2B2BK1 b - g3 0 36,"{""e7c5"",""h2f2"",""c5c1""}",pawn,6,beginner,Pawn 6 · Fork,fork,Black to move.,990,Novice,"{""crushing"",""endgame"",""fork"",""master"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,VgBvU,6911,96,{}
lc_8vZGW,2k4r/ppp2Qpp/1q3p2/4p3/1P6/P3PP1P/8/3RK3 w - - 1 23,"{""f7d7"",""c8b8"",""d7d8"",""h8d8"",""d1d8""}",pawn,6,beginner,Pawn 6 · Mate In3,mateIn3,White to move.,990,Novice,"{""backRankMate"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,8vZGW,5385,97,{}
lc_n3MN8,4r1k1/1p4pp/4P1b1/p1p5/2n2P2/P1B2K2/1P2R3/R7 b - - 2 33,"{""g6h5"",""f3f2"",""h5e2""}",pawn,6,beginner,Pawn 6 · Skewer,skewer,Black to move.,991,Novice,"{""advantage"",""endgame"",""short"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,n3MN8,7106,98,{}
lc_tLwdH,6k1/1p1P2p1/6Qp/1p2P3/5r2/1P1R4/2q3PP/3R2K1 b - - 1 43,"{""c2f2"",""g1h1"",""f2f1"",""d1f1"",""f4f1""}",pawn,6,beginner,Pawn 6 · Mate In3,mateIn3,Black to move.,991,Novice,"{""backRankMate"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,tLwdH,6824,96,{}
lc_k8asL,6rk/pp2nrp1/2p4p/3p1p1N/3P1P2/5P1Q/PPBBq1RP/7K b - - 11 28,"{""e2f1"",""g2g1"",""f1h3""}",pawn,6,beginner,Pawn 6 · Crushing,crushing,Black to move.,991,Novice,"{""crushing"",""kingsideAttack"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,k8asL,5661,98,{}
lc_uqomr,2k2b1r/ppp2p1p/5p2/8/8/1PPR1P2/1P3q1P/2K2B1R w - - 0 17,"{""f1h3"",""f6f5"",""h3f5"",""c8b8"",""d3d8""}",pawn,6,beginner,Pawn 6 · Mate In3,mateIn3,White to move.,991,Novice,"{""backRankMate"",""endgame"",""long"",""mate"",""mateIn3""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,uqomr,5098,99,"{""Scandinavian_Defense"",""Scandinavian_Defense_Main_Line""}"
lc_rFJu2,7k/6pP/6Q1/8/P5P1/2PK4/1q6/8 b - - 2 59,"{""b2b1"",""d3c4"",""b1g6""}",pawn,6,beginner,Pawn 6 · Skewer,skewer,Black to move.,992,Novice,"{""crushing"",""endgame"",""queenEndgame"",""short"",""skewer""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,rFJu2,8593,97,{}
lc_Hgerx,r3r1k1/pp3ppp/3b2B1/2p5/7q/1N3Q2/PPPR1PPP/R5K1 b - - 0 20,"{""h4h2"",""g1f1"",""h2h1""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,Black to move.,992,Novice,"{""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,Hgerx,6061,97,{}
lc_aEYNk,r1br1k2/1p4pQ/1qnbp1P1/3p4/1PpPp1P1/p1P1P3/P4PB1/R1B1R1K1 w - - 3 22,"{""h7h8"",""f8e7"",""h8g7"",""e7e8"",""g7f7""}",pawn,6,beginner,Pawn 6 · Mate In3,mateIn3,White to move.,992,Novice,"{""deflection"",""long"",""mate"",""mateIn3"",""middlegame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,aEYNk,5194,97,{}
lc_Zzafy,4rk2/pp3p1n/2p2n2/4qN2/8/1P3P2/P5PP/R1Q4K w - - 2 28,"{""c1h6"",""f8g8"",""h6g7""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,White to move.,992,Novice,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,Zzafy,4829,97,{}
lc_xJIH7,3rrbk1/1p3ppp/1q1N4/1NnQ4/P1P2P2/3n3P/6P1/R4RK1 w - - 7 27,"{""d5f7"",""g8h8"",""d6e8""}",pawn,6,beginner,Pawn 6 · Crushing,crushing,White to move.,993,Novice,"{""crushing"",""kingsideAttack"",""middlegame"",""short""}",Find the strongest continuation and seize the advantage.,true,lichess,xJIH7,8233,97,{}
lc_n71ZA,4R3/pkpN1p1p/1p4r1/2b5/8/8/PPP1R1PP/5n1K b - - 11 28,"{""f1g3"",""h2g3"",""g6h6""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,Black to move.,993,Novice,"{""endgame"",""mate"",""mateIn2"",""pillsburysMate"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,n71ZA,6305,95,{}
lc_Cmdkb,6k1/Q4pp1/p2b3p/1p6/4r1n1/3N1N2/PPq2PP1/5R1K w - - 3 31,"{""a7a8"",""d6f8"",""a8e4""}",pawn,6,beginner,Pawn 6 · Fork,fork,White to move.,993,Novice,"{""crushing"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,Cmdkb,4990,97,{}
lc_wMfOT,6rr/p4R2/kp6/n7/Q5pq/3P4/PP2B1PP/7K w - - 7 27,"{""d3d4"",""b6b5"",""a4b5""}",pawn,6,beginner,Pawn 6 · Mate In2,mateIn2,White to move.,993,Novice,"{""discoveredAttack"",""discoveredCheck"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,wMfOT,4857,97,{}
lc_1aCqq,7k/p1p3pp/8/2b1n1r1/2B1q3/5N1P/Pr2N1P1/3R1K1R w - - 0 28,"{""d1d8"",""c5f8"",""d8f8""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,White to move.,994,Novice,"{""backRankMate"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,1aCqq,8018,96,{}
lc_DKd3m,2q3k1/5p1p/p2Rbbp1/1p2p3/4B3/1P3PP1/P1P1Q2P/6K1 b - - 6 31,"{""c8c5"",""g1g2"",""c5d6""}",pawn,7,beginner,Pawn 7 · Fork,fork,Black to move.,994,Novice,"{""crushing"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,DKd3m,5364,97,{}
lc_COfZF,r4rk1/1pp2ppp/pbn5/8/PPBpN1R1/2P2P1n/2Q2P1q/R1B2K2 w - - 0 18,"{""e4f6"",""g8h8"",""c2h7""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,White to move.,995,Novice,"{""discoveredAttack"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""pin"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,COfZF,6906,97,"{""Kings_Pawn_Game"",""Kings_Pawn_Game_Macleod_Attack""}"
lc_XVZRG,2r2rk1/bb2ppnp/pB1p2p1/1p1P3P/4PPP1/2Nn1N2/PP2Q1K1/2RR4 b - - 0 24,"{""d3f4"",""g2h2"",""f4e2""}",pawn,7,beginner,Pawn 7 · Fork,fork,Black to move.,995,Novice,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,XVZRG,5955,96,{}
lc_L4bdu,3Q4/8/8/8/p1P5/N5p1/5k1p/7K b - - 0 48,"{""g3g2"",""h1h2"",""g2g1q"",""h2h3"",""g1g3""}",pawn,7,beginner,Pawn 7 · Mate In3,mateIn3,Black to move.,995,Novice,"{""advancedPawn"",""endgame"",""exposedKing"",""long"",""mate"",""mateIn3"",""promotion""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,L4bdu,5012,96,{}
lc_m4rDz,r2qn1k1/1b4pp/p7/1p1pQ3/8/6P1/PPP3PP/5RK1 w - - 1 23,"{""e5e6"",""g8h8"",""f1f8""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,White to move.,996,Novice,"{""backRankMate"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,m4rDz,7935,97,{}
lc_msnIT,8/ppRn1ppk/7p/3Pp3/4P3/Pq3P2/1P1Q2PP/6K1 b - - 1 31,"{""b3b6"",""g1h1"",""b6c7""}",pawn,7,beginner,Pawn 7 · Fork,fork,Black to move.,997,Novice,"{""advantage"",""endgame"",""fork"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,msnIT,5160,97,{}
lc_K4c7C,5rk1/p1N1pp1p/1p1p2p1/8/2P5/1P2QPPb/P1qP3P/R1B3KB b - - 0 21,"{""c2d1"",""g1f2"",""d1f1""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,Black to move.,997,Novice,"{""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,K4c7C,5134,96,{}
lc_9hCjr,2r3k1/1p3pp1/p6p/3p4/3P4/1PqQ4/P4PPP/4R1K1 w - - 1 27,"{""e1e8"",""c8e8"",""d3c3""}",pawn,7,beginner,Pawn 7 · Deflection,deflection,White to move.,997,Novice,"{""advantage"",""deflection"",""endgame"",""short""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,9hCjr,4962,96,{}
lc_PXohK,2b2rk1/4p3/p2p4/2pPbpNR/7Q/4P1P1/Pr1q1PP1/2R2K2 w - - 2 22,"{""h5h8"",""e5h8"",""h4h7""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,White to move.,997,Novice,"{""clearance"",""kingsideAttack"",""mate"",""mateIn2"",""middlegame"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,PXohK,4814,97,{}
lc_PD1D1,r2q1r1k/p5p1/1p3b2/1N1Q4/8/P4p2/1P3KPP/R2R4 w - - 0 21,"{""d5h5"",""h8g8"",""d1d8""}",pawn,7,beginner,Pawn 7 · Discovered Attack,discoveredAttack,White to move.,998,Novice,"{""crushing"",""discoveredAttack"",""middlegame"",""short""}",A discovered attack — moving one piece uncovers a deadly attack from another.,true,lichess,PD1D1,6727,96,{}
lc_3QRKh,8/p2R2bk/1pp1r1pp/8/5n2/BB4N1/PP3PPP/6K1 b - - 0 32,"{""e6e1"",""g3f1"",""f4e2"",""g1h1"",""e1f1""}",pawn,7,beginner,Pawn 7 · Mate In3,mateIn3,Black to move.,998,Novice,"{""backRankMate"",""deflection"",""long"",""mate"",""mateIn3"",""middlegame""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,3QRKh,5406,95,{}
lc_cs9cl,r2q1rk1/p1p1Bppp/8/1Qn1p3/2B1n3/2N5/PPP2PPP/R3K2R b KQ - 0 12,"{""d8d2"",""e1f1"",""d2f2""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,Black to move.,998,Novice,"{""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,cs9cl,5250,96,"{""Philidor_Defense"",""Philidor_Defense_Other_variations""}"
lc_jkiFf,6k1/p3qpp1/3b1n1p/2p2NN1/2Q5/1P5P/P4PP1/6K1 b - - 1 25,"{""e7e1"",""c4f1"",""d6h2"",""g1h2"",""e1f1""}",pawn,7,beginner,Pawn 7 · Deflection,deflection,Black to move.,998,Novice,"{""crushing"",""deflection"",""endgame"",""long""}",A deflection — lure a defending piece away from the square it was guarding.,true,lichess,jkiFf,5192,95,{}
lc_bkoqR,rnbqk1nr/1p3pbp/p5p1/2Np4/8/4PN2/PPP1BPPP/R1BQK2R b KQkq - 1 9,"{""d8a5"",""f3d2"",""a5c5""}",pawn,7,beginner,Pawn 7 · Fork,fork,Black to move.,998,Novice,"{""advantage"",""fork"",""opening"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,bkoqR,4850,97,"{""Benoni_Defense"",""Benoni_Defense_Old_Benoni""}"
lc_WLrWG,5r1k/5q1p/p3P1p1/1pPP4/2p1Q3/2P1P3/P5PP/3R2K1 b - - 0 31,"{""f7f2"",""g1h1"",""f2f1"",""d1f1"",""f8f1""}",pawn,7,beginner,Pawn 7 · Mate In3,mateIn3,Black to move.,1001,Casual,"{""backRankMate"",""endgame"",""long"",""mate"",""mateIn3"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,WLrWG,6949,98,{}
lc_SRhcC,5r2/6b1/2q4k/p4Qp1/1p1p2Pp/1P1P1P2/P3PK2/7R w - - 9 52,"{""h1h4"",""g5h4"",""f5h5""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,White to move.,1001,Casual,"{""endgame"",""mate"",""mateIn2"",""sacrifice"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,SRhcC,5708,97,{}
lc_eVwks,7k/1p3R1p/p3p3/3pP1r1/3P4/P5P1/1P3Q1K/1q6 b - - 2 43,"{""g5h5"",""h2g2"",""b1h1""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,Black to move.,1001,Casual,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,eVwks,5204,96,{}
lc_rRpT1,2K4B/7p/3P2p1/pk6/7R/1p6/8/5r2 b - - 1 49,"{""f1f8"",""c8c7"",""f8h8""}",pawn,7,beginner,Pawn 7 · Fork,fork,Black to move.,1003,Casual,"{""crushing"",""endgame"",""fork"",""master"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,rRpT1,11709,100,{}
lc_sKQrB,8/8/7Q/4p2P/4p3/4PkNK/3q4/8 b - - 2 57,"{""d2g2"",""h3h4"",""g2g3""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,Black to move.,1003,Casual,"{""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,sKQrB,9587,98,{}
lc_vxE6z,rnbqk1nr/ppppb1p1/7p/4p3/2B1Pp1P/8/PPPP2P1/RNBQK2R w KQkq - 0 7,"{""d1h5"",""g7g6"",""h5g6"",""e8f8"",""g6f7""}",pawn,7,beginner,Pawn 7 · Mate In3,mateIn3,White to move.,1003,Casual,"{""long"",""mate"",""mateIn3"",""opening""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,vxE6z,7953,97,"{""Kings_Gambit_Accepted"",""Kings_Gambit_Accepted_Bishops_Gambit""}"
lc_qYguA,r1b3k1/1p4pp/pB1p2p1/3Np3/4P3/6Pq/PPP4P/5RK1 w - - 0 20,"{""d5e7"",""g8h8"",""f1f8""}",pawn,7,beginner,Pawn 7 · Mate In2,mateIn2,White to move.,1003,Casual,"{""backRankMate"",""endgame"",""mate"",""mateIn2"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,qYguA,6309,98,{}
lc_SjAQy,6rk/p1p2Qp1/5p2/2N1pP2/3r4/1P1P4/P4q1P/6RK w - - 0 36,"{""f7h5""}",pawn,7,beginner,Pawn 7 · Mate In1,mateIn1,White to move.,1003,Casual,"{""endgame"",""mate"",""mateIn1"",""oneMove""}",Checkmate in one — find the single move that ends the game immediately.,true,lichess,SjAQy,5576,97,{}
lc_bjpyq,3r2k1/6q1/pp2n2p/3BPp2/7p/7P/PP4P1/3R2K1 w - - 0 42,"{""d5e6"",""g8f8"",""d1d8"",""f8e7"",""d8d7"",""e7e6"",""d7g7""}",pawn,8,beginner,Pawn 8 · Skewer,skewer,White to move.,1003,Casual,"{""crushing"",""discoveredAttack"",""endgame"",""exposedKing"",""hangingPiece"",""skewer"",""veryLong""}","A skewer — the higher-value piece is forced to move, losing the piece behind it.",true,lichess,bjpyq,5513,97,{}
lc_evCWa,2r5/pp6/4pBrp/4P3/P2p2k1/1P3pP1/2P2P1K/2n1R3 w - - 0 38,"{""e1e4"",""g4h5"",""e4h4""}",pawn,8,beginner,Pawn 8 · Mate In2,mateIn2,White to move.,1004,Casual,"{""endgame"",""mate"",""mateIn2"",""operaMate"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,evCWa,8813,97,{}
lc_40qEM,r5r1/3nNpk1/2q2p1p/7P/p2PN1P1/Qp1RPP2/1P6/1K5R b - - 3 28,"{""c6c2"",""b1a1"",""c2d3""}",pawn,8,beginner,Pawn 8 · Fork,fork,Black to move.,1004,Casual,"{""advantage"",""fork"",""middlegame"",""short""}","A fork — one piece attacks two enemy pieces at once, forcing a material win.",true,lichess,40qEM,5437,97,{}
lc_JX4lZ,r4k1r/pp4pp/2nn1q2/2pQN3/8/8/PPP2PPP/R3R1K1 w - - 6 17,"{""e5d7""}",pawn,8,beginner,Pawn 8 · Mate In1,mateIn1,White to move.,1005,Casual,"{""cornerMate"",""mate"",""mateIn1"",""middlegame"",""oneMove""}",Checkmate in one — find the single move that ends the game immediately.,true,lichess,JX4lZ,6154,97,"{""Sicilian_Defense"",""Sicilian_Defense_Other_variations""}"
lc_JX7nl,r1b1r1k1/5ppp/p7/1p2q3/4p3/1Q2P2P/PP2B1P1/R4RK1 w - - 0 19,"{""b3f7"",""g8h8"",""f7f8"",""e8f8"",""f1f8""}",pawn,8,beginner,Pawn 8 · Mate In3,mateIn3,White to move.,1005,Casual,"{""backRankMate"",""long"",""mate"",""mateIn3"",""middlegame"",""sacrifice""}",Checkmate in three — calculate the forcing line all the way to mate.,true,lichess,JX7nl,6136,98,"{""Elephant_Gambit"",""Elephant_Gambit_Other_variations""}"
lc_H30AI,6r1/p6k/2pp3p/2p1p3/2P2p2/P1BP1Rrq/1P2Q1P1/5RK1 b - - 0 29,"{""g3g2"",""e2g2"",""g8g2""}",pawn,8,beginner,Pawn 8 · Mate In2,mateIn2,Black to move.,1005,Casual,"{""fork"",""mate"",""mateIn2"",""middlegame"",""short""}",Checkmate in two — a forced sequence that delivers checkmate on move two.,true,lichess,H30AI,4995,98,{}
lc_U4tWC,4k2r/pb3ppp/4p3/6n1/2pP1P2/2P3P1/P6P/1RB2RK1 b k - 0 21,"{""g5h3""}",pawn,8,beginner,Pawn 8 · Mate In1,mateIn1,Black to move.,1005,Casual,"{""endgame"",""mate"",""mateIn1"",""oneMove""}",Checkmate in one — find the single move that ends the game immediately.,true,lichess,U4tWC,4868,97,{}
lc_WX3Q1,r3kb1r/2q2pp1/p1np3p/4p2b/1pP1Q3/1N3PBN/PP4PP/1K1R1B1R b kq - 0 18,"{""h5g6"",""e4g6"",""f7g6""}",pawn,8,beginner,Pawn 8 · Pin,pin,Black to move.,1006,Casual,"{""advantage"",""middlegame"",""pin"",""short""}",A pin — the attacked piece can't move without exposing a more valuable piece behind it.,true,lichess,WX3Q1,12135,96,"{""Sicilian_Defense"",""Sicilian_Defense_Smith-Morra_Gambit""}"
